gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol,HR,CI Lower,CI Upper
221692_s_at,-0.5737132745309033,0.5634293815177508 (0.33004162636967904 - 0.9618564526218186),-2.1024841833404033,0.03551088373007308,MRPL34,0.5634293815177508,0.33004162636967904,0.9618564526218186
208728_s_at,-0.7123828159874919,0.49047409443083645 (0.2524504240593242 - 0.952919125424871),-2.102279214116241,0.03552882429043708,CDC42,0.49047409443083645,0.2524504240593242,0.952919125424871
219250_s_at,-0.19213095527985793,0.825198797276153 (0.6898629804972274 - 0.9870844997874854),-2.1021993391851814,0.0355358176824826,FLRT3,0.825198797276153,0.6898629804972274,0.9870844997874854
218642_s_at,-0.4271637042597122,0.6523567499073297 (0.4378002817278167 - 0.9720627119519158),-2.099210460591016,0.03579835229313717,CHCHD7,0.6523567499073297,0.4378002817278167,0.9720627119519158
213620_s_at,-0.3261413934747729,0.7217031361030217 (0.5322072995594955 - 0.9786701856439122),-2.098705373069198,0.03584288073998903,ICAM2,0.7217031361030217,0.5322072995594955,0.9786701856439122
212578_x_at,-0.6748251607292727,0.5092454489274107 (0.27107873311063546 - 0.9566627535751367),-2.097683354457872,0.03593312626238648,RPS17,0.5092454489274107,0.27107873311063546,0.9566627535751367
215222_x_at,-0.39357491602541583,0.674640774278252 (0.46703738572103565 - 0.9745262118922049),-2.09748062949901,0.03595105013920646,MACF1,0.674640774278252,0.46703738572103565,0.9745262118922049
204568_at,-0.5855957398058701,0.5567740705146633 (0.3221164372318636 - 0.9623767363797306),-2.0973120134213814,0.035965964094736555,ATG14,0.5567740705146633,0.3221164372318636,0.9623767363797306
212408_at,-0.6667852210108449,0.5133562548106855 (0.2751214976974694 - 0.9578845948383241),-2.09516606445708,0.036156232814133216,TOR1AIP1,0.5133562548106855,0.2751214976974694,0.9578845948383241
206257_at,-0.9199735756652571,0.3985295718241905 (0.1684994050776348 - 0.9425897945763954),-2.094576471345711,0.03620865859854028,CCDC9,0.3985295718241905,0.1684994050776348,0.9425897945763954
221873_at,-0.8167928306104045,0.44184646097582375 (0.20572712871083018 - 0.9489671892095126),-2.094269845107832,0.03623594897194434,ZNF143,0.44184646097582375,0.20572712871083018,0.9489671892095126
201886_at,-0.6355557066056643,0.5296410814756242 (0.29210376545495687 - 0.9603425507019887),-2.093238513377026,0.03632786833501962,DCAF11,0.5296410814756242,0.29210376545495687,0.9603425507019887
212591_at,-0.4940114964493238,0.6101737682185517 (0.3841509988198821 - 0.9691814639706141),-2.092560688790927,0.036388388878790395,ARID4B /// RBM34,0.6101737682185517,0.3841509988198821,0.9691814639706141
216438_s_at,-0.6087517880081099,0.5440295096005918 (0.30753119814228264 - 0.9624002673684106),-2.0916465760979075,0.03647014280379041,TMSB4X,0.5440295096005918,0.30753119814228264,0.9624002673684106
218997_at,-0.640772621753334,0.5268851837874631 (0.28900517748093973 - 0.960564095475616),-2.0912767347617787,0.0365032641121025,POLR1E,0.5268851837874631,0.28900517748093973,0.960564095475616
202181_at,-0.5416441350372387,0.5817909227596054 (0.3499153741810694 - 0.9673215376650494),-2.0880441379623944,0.03679385337413779,KIAA0247,0.5817909227596054,0.3499153741810694,0.9673215376650494
216218_s_at,-0.20535406350587757,0.8143589305829736 (0.6715731090917026 - 0.9875030117230138),-2.0878205873523368,0.03681402174766425,PLCL2,0.8143589305829736,0.6715731090917026,0.9875030117230138
214643_x_at,-0.2281291383009528,0.7960214563392686 (0.6424869373922291 - 0.9862459796060503),-2.086641845866188,0.03692052168289868,BIN1,0.7960214563392686,0.6424869373922291,0.9862459796060503
200849_s_at,-0.5082119783171809,0.6015702383986312 (0.3730888515102925 - 0.969974713160258),-2.0850355877267037,0.03706607028229916,AHCYL1,0.6015702383986312,0.3730888515102925,0.969974713160258
213034_at,-0.40368016057419664,0.6678576943340392 (0.45695334754804556 - 0.9761038020063558),-2.0848787011489605,0.03708031247125846,SIK3,0.6678576943340392,0.45695334754804556,0.9761038020063558
208756_at,-0.6737170635441335,0.5098100551374158 (0.2705861754479723 - 0.9605305662379976),-2.0845626412681,0.03710901858765227,EIF3I,0.5098100551374158,0.2705861754479723,0.9605305662379976
218153_at,-0.5502190820209755,0.5768234248949264 (0.34360237076538575 - 0.9683439109175997),-2.08166640241587,0.03737295150915379,CARS2,0.5768234248949264,0.34360237076538575,0.9683439109175997
212660_at,-0.516906805231104,0.5963623628968073 (0.36654371295984917 - 0.9702746365719841),-2.081476977439835,0.037390269248008264,JADE2,0.5963623628968073,0.36654371295984917,0.9702746365719841
212600_s_at,-0.6761545001279989,0.5085689386440404 (0.26897016554278114 - 0.9616024321195106),-2.080436129722465,0.03748554825297238,UQCRC2,0.5085689386440404,0.26897016554278114,0.9616024321195106
220211_at,-0.31967090807316784,0.7263880461852963 (0.537491768903132 - 0.981670090906982),-2.0803584123112038,0.037492670772727395,FLJ13224,0.7263880461852963,0.537491768903132,0.981670090906982
217922_at,-0.4895525267883316,0.6129005894275124 (0.3863908945596601 - 0.9721945775888124),-2.0797629451355046,0.03754728141349519,MAN1A2,0.6129005894275124,0.3863908945596601,0.9721945775888124
201648_at,-0.5869608329969308,0.5560145405545804 (0.3197692778326842 - 0.9667975967030882),-2.07959703450869,0.03756250922517635,JAK1,0.5560145405545804,0.3197692778326842,0.9667975967030882
219314_s_at,-0.3252177111743748,0.7223700684853822 (0.5316408951661629 - 0.9815244097813108),-2.079187214323341,0.03760014636628371,ZNF219,0.7223700684853822,0.5316408951661629,0.9815244097813108
211800_s_at,-0.7865622269990801,0.4554076955751675 (0.21684389574411259 - 0.9564307470007044),-2.077630435000972,0.03774341075431804,USP4,0.4554076955751675,0.21684389574411259,0.9564307470007044
205141_at,-0.30167778559527203,0.7395763286479491 (0.5561078977210351 - 0.9835737779267465),-2.0738202776458765,0.038096005207652585,ANG,0.7395763286479491,0.5561078977210351,0.9835737779267465
213314_at,-0.5530094773267179,0.5752161030923885 (0.3410536043577284 - 0.9701512050573218),-2.073590833152553,0.038117327272192275,SMIM8,0.5752161030923885,0.3410536043577284,0.9701512050573218
200858_s_at,-0.5827530179948737,0.5583590761063176 (0.32175985018739955 - 0.9689364838053048),-2.0721726359403925,0.03824934435851438,RPS8 /// SNORD38B /// SNORD55,0.5583590761063176,0.32175985018739955,0.9689364838053048
221912_s_at,-0.27386920478818133,0.7604315295596495 (0.5868415154892221 - 0.9853701483037771),-2.071435663102462,0.03831810101417527,CCDC28B,0.7604315295596495,0.5868415154892221,0.9853701483037771
201240_s_at,-0.6883420736055096,0.5024083349969931 (0.2618311366749003 - 0.9640340651610815),-2.0701210373549723,0.03844101129901381,SPCS2,0.5024083349969931,0.2618311366749003,0.9640340651610815
221236_s_at,-0.27927338272967744,0.7563331065398043 (0.5802494994838618 - 0.9858513769628177),-2.065346396287848,0.038890236569430185,STMN4,0.7563331065398043,0.5802494994838618,0.9858513769628177
212693_at,-0.4832257727342604,0.6167905531627773 (0.38990548019579413 - 0.9756995112759344),-2.0650963007524097,0.03891388938201609,MDN1,0.6167905531627773,0.38990548019579413,0.9756995112759344
221858_at,-0.5852614040969266,0.5569602510899232 (0.3194359042763246 - 0.971101611125752),-2.063346730273993,0.03907969720529221,TBC1D12,0.5569602510899232,0.3194359042763246,0.971101611125752
206243_at,-0.1513251026196425,0.8595682053543423 (0.7444096869290162 - 0.9925414897597097),-2.061975516165796,0.039210067038778766,TIMP4,0.8595682053543423,0.7444096869290162,0.9925414897597097
210304_at,-0.2063271227186698,0.813566896533559 (0.668676614246725 - 0.9898523158027258),-2.061890983293442,0.03921811617485386,PDE6B,0.813566896533559,0.668676614246725,0.9898523158027258
213904_at,-0.2335268206570908,0.7917363605660449 (0.6339803947027286 - 0.9887473964179799),-2.0597780354553854,0.039419765292365835,FRRS1L,0.7917363605660449,0.6339803947027286,0.9887473964179799
211526_s_at,-0.18230897347807526,0.8333438194958747 (0.7005633469810975 - 0.9912906869658296),-2.0587457234705266,0.039518603599971114,RTEL1 /// RTEL1-TNFRSF6B,0.8333438194958747,0.7005633469810975,0.9912906869658296
210371_s_at,-0.6059167493183188,0.545574042679708 (0.30630821778609796 - 0.9717370242209314),-2.057309349856414,0.03965647855444677,RBBP4,0.545574042679708,0.30630821778609796,0.9717370242209314
212999_x_at,-0.12295768453228678,0.8843010813829758 (0.7864884632405202 - 0.9942782877108223),-2.0559083596257297,0.039791350192111025,HLA-DQB1 /// LOC101060835,0.8843010813829758,0.7864884632405202,0.9942782877108223
201257_x_at,-0.8597054714283993,0.4232867339972489 (0.186393631713816 - 0.9612541884110791),-2.0543943121081027,0.03993754313378589,RPS3A /// SNORD73A,0.4232867339972489,0.186393631713816,0.9612541884110791
215073_s_at,-0.3311422692512055,0.7181029977970445 (0.5235540932560766 - 0.984944864508739),-2.054060412257741,0.039969844991189815,NR2F2,0.7181029977970445,0.5235540932560766,0.984944864508739
219097_x_at,-0.6032332014324976,0.5470400829633533 (0.30758361240216975 - 0.9729154620151715),-2.0534325193142986,0.04003064811140965,SMIM7,0.5470400829633533,0.30758361240216975,0.9729154620151715
207894_s_at,-0.26338799266992824,0.7684436889450079 (0.597411218299632 - 0.9884409348055524),-2.050475430527977,0.040318058984265506,TCL6,0.7684436889450079,0.597411218299632,0.9884409348055524
221892_at,-0.4711310108498478,0.6242957835323629 (0.3978871120861891 - 0.979537194087004),-2.0499225986514014,0.04037198454674918,H6PD,0.6242957835323629,0.3978871120861891,0.979537194087004
213616_at,-0.4996891191417522,0.6067192477973724 (0.37621822470242455 - 0.9784434178832515),-2.049339265428725,0.040428951640727226,TPGS2,0.6067192477973724,0.37621822470242455,0.9784434178832515
201934_at,-0.6962506114364971,0.4984506898936217 (0.2559158965762514 - 0.970838832520119),-2.046972531043084,0.04066078167421485,WDR82,0.4984506898936217,0.2559158965762514,0.970838832520119
211121_s_at,-0.3124947669514192,0.7316194575367881 (0.5423900730990538 - 0.9868673067485715),-2.0465402396445675,0.04070324763006759,DOK1,0.7316194575367881,0.5423900730990538,0.9868673067485715
216342_x_at,-0.6323295136504359,0.5313525651052224 (0.2899667315000775 - 0.9736825565584726),-2.04627011411637,0.04072980237246951,RPS4XP2 /// RPS4XP2,0.5313525651052224,0.2899667315000775,0.9736825565584726
221824_s_at,-0.3934338278574098,0.674735964824129 (0.46286210102758196 - 0.9835945116621652),-2.045985484821071,0.04075779879646517,MARCH8,0.674735964824129,0.46286210102758196,0.9835945116621652
208010_s_at,-0.15146675271521612,0.859446456059005 (0.7432928093126349 - 0.9937513205804499),-2.0445765238890403,0.04089662592802938,PTPN22,0.859446456059005,0.7432928093126349,0.9937513205804499
210026_s_at,-0.2793851266513284,0.756248595634283 (0.5785480131222506 - 0.9885297770056934),-2.0443816356037194,0.0409158600867288,CARD10,0.756248595634283,0.5785480131222506,0.9885297770056934
217385_at,-0.236688032563516,0.789237466004902 (0.6289654582719006 - 0.9903497394869052),-2.0436942892623726,0.04098375773610425,RP3-406C18.2,0.789237466004902,0.6289654582719006,0.9903497394869052
202772_at,-0.4191945205667855,0.6575762707173576 (0.4398082966926517 - 0.9831705201157751),-2.042669319758373,0.04108518388961902,HMGCL,0.6575762707173576,0.4398082966926517,0.9831705201157751
219694_at,-0.22639984730043866,0.7973991999964467 (0.6416609773533253 - 0.9909368133584507),-2.042084963946361,0.04114310411053015,FAM105A,0.7973991999964467,0.6416609773533253,0.9909368133584507
219089_s_at,-0.6498412432943819,0.522128661607805 (0.2797067819747535 - 0.974657594455341),-2.0405674204678896,0.04129384325361226,ZNF576,0.522128661607805,0.2797067819747535,0.974657594455341
212199_at,-0.5012808114976498,0.6057543055577929 (0.37406893417582693 - 0.9809375897794512),-2.038220499678189,0.041527886276247886,MRFAP1L1,0.6057543055577929,0.37406893417582693,0.9809375897794512
219501_at,-0.39054931134985044,0.6766850616023797 (0.46476502511896756 - 0.9852347914488735),-2.0375712979931855,0.04159282488134817,ENOX1,0.6766850616023797,0.46476502511896756,0.9852347914488735
204865_at,-0.15419706990497936,0.8571030951413845 (0.7389128122126917 - 0.9941981023459147),-2.0368258209633416,0.04166749978373405,CA3,0.8571030951413845,0.7389128122126917,0.9941981023459147
221313_at,-0.47037913142326704,0.6247653551966172 (0.3972270324866684 - 0.982641454712817),-2.0357495578813345,0.04177550993684739,GPR52,0.6247653551966172,0.3972270324866684,0.982641454712817
210102_at,-0.31914448584025557,0.7267705336686545 (0.5344253115370443 - 0.988342799651263),-2.034721632412685,0.04187889027222532,VWA5A,0.7267705336686545,0.5344253115370443,0.988342799651263
207998_s_at,-0.23852032164216844,0.7877926788535504 (0.6260652972971559 - 0.991298044364665),-2.0345141632825134,0.04189978206133491,CACNA1D,0.7877926788535504,0.6260652972971559,0.991298044364665
202350_s_at,-0.19180621651275515,0.825466814831685 (0.6861889306677207 - 0.9930143608194192),-2.034314309541608,0.041919915334211945,LOC100506558 /// MATN2,0.825466814831685,0.6861889306677207,0.9930143608194192
205353_s_at,-0.5343921312952442,0.586025408403216 (0.3501367115172483 - 0.9808333944932206),-2.033609852959238,0.04199094762252777,PEBP1,0.586025408403216,0.3501367115172483,0.9808333944932206
209927_s_at,-0.5858195590604801,0.556649467701989 (0.3161885959152703 - 0.9799804100965777),-2.030041739359438,0.042352296750900215,CHTOP,0.556649467701989,0.3161885959152703,0.9799804100965777
217309_s_at,-0.3759664654754615,0.6866253583111552 (0.47759349440988813 - 0.9871457383615511),-2.029813016681769,0.042375549336379804,DSCR3,0.6866253583111552,0.47759349440988813,0.9871457383615511
215865_at,-0.2705737879540483,0.7629416020193177 (0.5873101008550076 - 0.9910946316850494),-2.0269764916647217,0.042664816889296624,SYT12,0.7629416020193177,0.5873101008550076,0.9910946316850494
219891_at,-0.4272317403455318,0.6523123676173238 (0.43155346385676213 - 0.9859993270445654),-2.0268547428794568,0.04267727005637198,PGPEP1,0.6523123676173238,0.43155346385676213,0.9859993270445654
209469_at,-0.14154357166904974,0.8680173537960495 (0.7569261879343949 - 0.9954129458081326),-2.025764712392611,0.04278890165920642,GPM6A,0.8680173537960495,0.7569261879343949,0.9954129458081326
220631_at,-0.3021533257210241,0.7392247140376748 (0.5518065221847652 - 0.9902985120228595),-2.025309779814946,0.04283556492864045,OSGEPL1,0.7392247140376748,0.5518065221847652,0.9902985120228595
200082_s_at,-0.6128775984495851,0.5417895709280033 (0.29939397980824434 - 0.9804336725619986),-2.025262097297479,0.042840458301939256,RPS7,0.5417895709280033,0.29939397980824434,0.9804336725619986
216323_x_at,-0.3551602016829053,0.7010611230401421 (0.4970883094616251 - 0.9887311547733105),-2.0245659321429152,0.042911955427695485,TUBA3C /// TUBA3D,0.7010611230401421,0.4970883094616251,0.9887311547733105
201333_s_at,-0.3887514741450545,0.6779027254347489 (0.4651302996095536 - 0.9880072434275394),-2.022741579415973,0.043099797646332774,ARHGEF12,0.6779027254347489,0.4651302996095536,0.9880072434275394
221277_s_at,-0.5540331127333543,0.5746275927841782 (0.33589856143877733 - 0.9830255568067467),-2.022459958274851,0.04312885624453644,PUS3,0.5746275927841782,0.33589856143877733,0.9830255568067467
207379_at,-0.20441186055140992,0.8151265835590269 (0.6686339868788733 - 0.9937145886438115),-2.0223448322228914,0.0431407400971686,EDIL3,0.8151265835590269,0.6686339868788733,0.9937145886438115
220610_s_at,-0.5473985631969915,0.5784526627909415 (0.34025710893846656 - 0.9833960093702038),-2.02180532119767,0.04319646783991505,LRRFIP2,0.5784526627909415,0.34025710893846656,0.9833960093702038
217774_s_at,-0.6277289892163068,0.5338026971890021 (0.29042368858864276 - 0.98113663148825),-2.0212841221024105,0.043250361845648115,TRMT112,0.5338026971890021,0.29042368858864276,0.98113663148825
220496_at,-0.2330839053534499,0.7920871103870863 (0.6318266763736156 - 0.992996994116097),-2.02089538737822,0.043290595504752755,CLEC1B,0.7920871103870863,0.6318266763736156,0.992996994116097
209950_s_at,-0.2533826296375025,0.7761708390318952 (0.6069945061900563 - 0.9924985567741622),-2.0199916700120313,0.04338425158850267,VILL,0.7761708390318952,0.6069945061900563,0.9924985567741622
217520_x_at,-0.21047778686263113,0.8101970519718753 (0.6604941847363142 - 0.9938304957006951),-2.019337964339789,0.04345210454253526,LOC101929232 /// PDCD6IPP2,0.8101970519718753,0.6604941847363142,0.9938304957006951
212943_at,-0.3056037659354964,0.7366784587338866 (0.5475452228119464 - 0.9911421540224497),-2.018737248930478,0.043514536267488246,C2CD5,0.7366784587338866,0.5475452228119464,0.9911421540224497
216289_at,-0.23992869166873543,0.7866839561866532 (0.6230935227068088 - 0.9932243304873651),-2.017122073455052,0.04368277564069445,GPR144,0.7866839561866532,0.6230935227068088,0.9932243304873651
210925_at,-0.2324044742464276,0.7926254618750187 (0.6323131279391021 - 0.9935822855050606),-2.0158087622368925,0.043819976962794174,CIITA,0.7926254618750187,0.6323131279391021,0.9935822855050606
204604_at,-0.36306825743138893,0.6955389561761939 (0.48852443155482295 - 0.9902768588644874),-2.014168320346756,0.04399186451717858,CDK14,0.6955389561761939,0.48852443155482295,0.9902768588644874
217797_at,-0.5486479355774501,0.5777304112851381 (0.33864346172345944 - 0.985616041204592),-2.0131255626239284,0.04410142162243838,UFC1,0.5777304112851381,0.33864346172345944,0.985616041204592
210329_s_at,-0.1843354409646409,0.8316567852778587 (0.6949876680920087 - 0.9952018435054233),-2.0124737137143316,0.04417002489996841,SGCD,0.8316567852778587,0.6949876680920087,0.9952018435054233
205009_at,-0.07726950584448003,0.9256403545018472 (0.8585307874491095 - 0.9979957369124562),-2.0122102847818586,0.044197774796756045,TFF1,0.9256403545018472,0.8585307874491095,0.9979957369124562
209007_s_at,-0.29520989293273747,0.7443753319465387 (0.5579968537156551 - 0.9930067367241396),-2.0076915152988026,0.04467608281802802,LOC101928189 /// RSRP1,0.7443753319465387,0.5579968537156551,0.9930067367241396
201406_at,-0.542187630225506,0.5814748081036866 (0.34222702546383 - 0.9879785268301504),-2.0046814371752912,0.04499711424209414,RPL36A /// RPL36A-HNRNPH2,0.5814748081036866,0.34222702546383,0.9879785268301504
210651_s_at,-0.5367603530245713,0.5846392123547696 (0.34591810159894115 - 0.9881038518738552),-2.004659364398425,0.0449994755176734,EPHB2,0.5846392123547696,0.34591810159894115,0.9881038518738552
202748_at,-0.34079435223591403,0.7112051509177437 (0.5096550756351171 - 0.9924609620763644),-2.0044748876418574,0.04501921434142451,GBP2,0.7112051509177437,0.5096550756351171,0.9924609620763644
222129_at,-0.5127238340938255,0.5988621540803946 (0.3627381220277292 - 0.9886908979541846),-2.004427349604874,0.04502430204555227,FAM134A,0.5988621540803946,0.3627381220277292,0.9886908979541846
200715_x_at,-0.342081637562573,0.7102902159802281 (0.5081895701249582 - 0.9927637648942403),-2.00247746195426,0.045233404718303255,RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,0.7102902159802281,0.5081895701249582,0.9927637648942403
211835_at,-0.3602738508760299,0.6974852929564379 (0.49005823766933004 - 0.9927100423904871),-2.000593241726321,0.04543624249942931,IGKC /// IGKV1-5 /// IGKV1-5 /// IGL@,0.6974852929564379,0.49005823766933004,0.9927100423904871
201456_s_at,-0.41378600348036765,0.6611424183051442 (0.4406564703393339 - 0.9919502530980014),-1.999009866641567,0.045607286324380276,BUB3,0.6611424183051442,0.4406564703393339,0.9919502530980014
220896_at,-0.3027062007924678,0.7388161280799912 (0.5490041694549023 - 0.9942534164231852),-1.9980035474393258,0.04571627552968524,FBXL18,0.7388161280799912,0.5490041694549023,0.9942534164231852
201103_x_at,-0.47742775384296243,0.6203771038388524 (0.3883609395880965 - 0.9910053039208341),-1.9977721246832845,0.04574137073744332,NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF20 /// NBPF8 /// NBPF9,0.6203771038388524,0.3883609395880965,0.9910053039208341
218487_at,-0.41108097212405004,0.6629332503140315 (0.44276521744752234 - 0.9925813434611419),-1.9961216886342765,0.04592067879464014,ALAD,0.6629332503140315,0.44276521744752234,0.9925813434611419
216024_at,-0.3156039511916346,0.729348250479825 (0.53498525986584 - 0.9943243494435343),-1.9959605062008803,0.04593822180270165,DNM2,0.729348250479825,0.53498525986584,0.9943243494435343
206842_at,-0.23455023408930936,0.790926501420915 (0.6281709859494577 - 0.9958510415829065),-1.995332844297452,0.04600658998335438,KCND1,0.790926501420915,0.6281709859494577,0.9958510415829065
212560_at,-0.2800698464508374,0.7557309544872969 (0.5738622277797278 - 0.9952376161434761),-1.9939506571079069,0.04615744714972631,SORL1,0.7557309544872969,0.5738622277797278,0.9952376161434761
219799_s_at,-0.26055413695801655,0.7706244359840164 (0.5964969215761393 - 0.9955827094069595),-1.9938413451801413,0.04616939562329115,DHRS9,0.7706244359840164,0.5964969215761393,0.9955827094069595
219847_at,-0.19330792261115784,0.8242281365799464 (0.6813518817760295 - 0.9970648636930955),-1.9902275075217866,0.04656587944384422,HDAC11,0.8242281365799464,0.6813518817760295,0.9970648636930955
216885_s_at,-0.6458609097552496,0.5242110493810112 (0.27748724756226933 - 0.9903057769581833),-1.9899788285137017,0.04659326775400739,DCAF8,0.5242110493810112,0.27748724756226933,0.9903057769581833
212018_s_at,-0.5119754614052874,0.5993104939024216 (0.361812277960884 - 0.9927055823694164),-1.9883976943923245,0.046767723595536215,RSL1D1,0.5993104939024216,0.361812277960884,0.9927055823694164
205856_at,-0.15714763749307448,0.8545778817675815 (0.7318157222344543 - 0.9979334056619197),-1.9861096525963058,0.04702114971258723,SLC14A1,0.8545778817675815,0.7318157222344543,0.9979334056619197
219999_at,-0.2728792752211033,0.7611846759339267 (0.5812273066426442 - 0.9968597556495579),-1.9828177878675406,0.04738778636713926,MAN2A2,0.7611846759339267,0.5812273066426442,0.9968597556495579
217965_s_at,-0.5669973231255236,0.56722608081787 (0.3237636694284695 - 0.9937663090116581),-1.9818207448388283,0.047499306803409476,SAP30BP,0.56722608081787,0.3237636694284695,0.9937663090116581
203031_s_at,-0.5723842160469036,0.564178709957751 (0.32020801571388613 - 0.994033881569033),-1.9806708946855902,0.04762819279412514,UROS,0.564178709957751,0.32020801571388613,0.994033881569033
217561_at,-0.2564083223207535,0.7738259338734051 (0.6003583258523898 - 0.997415293749547),-1.9799485564488237,0.047709309498092906,CALCA,0.7738259338734051,0.6003583258523898,0.997415293749547
218590_at,-0.6055732837408281,0.5457614607673293 (0.2996622292642032 - 0.993971021273685),-1.979733510489338,0.04773348102011808,C10orf2,0.5457614607673293,0.2996622292642032,0.993971021273685
217408_at,-0.5882959418512408,0.5552726959502066 (0.3100614679477545 - 0.9944085245695989),-1.9788245570416891,0.04783576262907466,MRPS18B,0.5552726959502066,0.3100614679477545,0.9944085245695989
219818_s_at,-0.5576621427263471,0.5725460313241373 (0.3295082083302079 - 0.994843071273402),-1.9783055142659993,0.04789425142300413,GPATCH1,0.5725460313241373,0.3295082083302079,0.994843071273402
210713_at,-0.19301216349923653,0.8244719456142363 (0.6809589111716966 - 0.9982305509965365),-1.9781145147436683,0.04791578949475357,ITSN1,0.8244719456142363,0.6809589111716966,0.9982305509965365
203466_at,-0.5568939271804644,0.5729860390748918 (0.32997087239427664 - 0.9949757037416251),-1.9778531509578745,0.047945275386005785,MPV17,0.5729860390748918,0.32997087239427664,0.9949757037416251
213749_at,-0.2058329414932771,0.813969045378447 (0.6637549037659944 - 0.9981780971788942),-1.9774833790176014,0.04798701744455149,MASP1,0.813969045378447,0.6637549037659944,0.9981780971788942
207459_x_at,-0.24245068243421322,0.7847024462389682 (0.6170348489096129 - 0.9979305548488088),-1.9768549736291872,0.048058025632987916,GYPB,0.7847024462389682,0.6170348489096129,0.9979305548488088
203733_at,-0.6254129730991518,0.5350404255852725 (0.28772814260240615 - 0.9949261633612465),-1.9760359332688187,0.04815070758637816,DEXI,0.5350404255852725,0.28772814260240615,0.9949261633612465
205340_at,-0.5573899143151271,0.572701915837729 (0.3294366249650207 - 0.9956011552723706),-1.97558945774841,0.04820129361079793,ZBTB24,0.572701915837729,0.3294366249650207,0.9956011552723706
213206_at,-0.3309641673133219,0.7182309047224497 (0.5171394196553052 - 0.9975175221457062),-1.9747948334518572,0.0482914356047533,GOSR2,0.7182309047224497,0.5171394196553052,0.9975175221457062
214551_s_at,-0.1715074856921363,0.8423939620945644 (0.7104815550703527 - 0.9987980438184779),-1.9738050955941377,0.04840390922512463,CD7,0.8423939620945644,0.7104815550703527,0.9987980438184779
216883_x_at,-0.5895883787010506,0.5545555046183527 (0.30876600362890394 - 0.9960028114757364),-1.9733695011979762,0.04845347976902683,PDE6D,0.5545555046183527,0.30876600362890394,0.9960028114757364
206017_at,-0.24653393989621802,0.7815048368938273 (0.6117091036964499 - 0.9984317813774466),-1.972521170349912,0.04855014200474248,KIAA0319,0.7815048368938273,0.6117091036964499,0.9984317813774466
203170_at,-0.21137325725062697,0.8094718692416818 (0.6561249081852054 - 0.9986584854795141),-1.972491122617106,0.04855356873184874,RRP8,0.8094718692416818,0.6561249081852054,0.9986584854795141
216368_s_at,-0.2182666381145939,0.8039110597573609 (0.6471483738259652 - 0.9986473243831442),-1.9721946467950338,0.0485873905499835,COL4A3,0.8039110597573609,0.6471483738259652,0.9986473243831442
213706_at,-0.1768902490054554,0.8378717367333856 (0.7027632453694398 - 0.9989552695624626),-1.9716146127090508,0.0486536177744537,GPD1,0.8378717367333856,0.7027632453694398,0.9989552695624626
204573_at,-0.285667102445831,0.7515127510666482 (0.5655434231732576 - 0.9986349268228354),-1.9693811907372933,0.048909334032032924,CROT,0.7515127510666482,0.5655434231732576,0.9986349268228354
214124_x_at,-0.3278058768627289,0.7205028724085442 (0.5199194106143834 - 0.9984708755834273),-1.9691565895097674,0.04893511212909459,FGFR1OP,0.7205028724085442,0.5199194106143834,0.9984708755834273
218481_at,-0.5657007519780992,0.5679620067754098 (0.3233633435290483 - 0.9975801141212923),-1.9683943468656475,0.049022681845103895,EXOSC5,0.5679620067754098,0.3233633435290483,0.9975801141212923
200031_s_at,-0.8463557422549179,0.428975383742132 (0.18465149545131732 - 0.9965794179296295),-1.9679310940817003,0.04907596654857344,RPS11 /// SNORD35B,0.428975383742132,0.18465149545131732,0.9965794179296295
213474_at,-0.31358845045797396,0.7308197348045019 (0.5347021528778808 - 0.9988691496847284),-1.9670615382531658,0.04917611668257363,KCTD7 /// RABGEF1,0.7308197348045019,0.5347021528778808,0.9988691496847284
219393_s_at,-0.3440070764270131,0.708923911383444 (0.5029140177683981 - 0.9993221393217282),-1.9638350035074559,0.049549229354171505,AKT3,0.708923911383444,0.5029140177683981,0.9993221393217282
207849_at,-0.1504270722051624,0.8603404704529438 (0.7403669628942564 - 0.999755205453313),-1.9631590840733453,0.04962769196921426,IL2,0.8603404704529438,0.7403669628942564,0.999755205453313
219013_at,-0.44785565753450524,0.6389969117652546 (0.40847072164133486 - 0.9996237958128681),-1.961612072513694,0.049807665659575354,GALNT11,0.6389969117652546,0.40847072164133486,0.9996237958128681
200834_s_at,-0.5682363767907896,0.5665236925016689 (0.3210294582796323 - 0.9997496674780643),-1.9608279215704536,0.049899099743037204,RPS21,0.5665236925016689,0.3210294582796323,0.9997496674780643
