gene,beta,HR (95% CI for HR),wald.test,p.value,Gene Symbol
210681_s_at,0.4602883875554832,1.5845308780966947 (1.0470415610145756 - 2.3979354756548497),2.1774212740174077,0.029449149813836832,MIR6125 /// USP15
208432_s_at,0.26314891959362163,1.3010204519630453 (1.0265101202636897 - 1.6489406027398132),2.1763586590220476,0.029528452498767902,CACNA1E
206012_at,-0.3151365755263705,0.7296892097754344 (0.5493422426077622 - 0.9692433997704992),-2.1756348260331593,0.029582577082995755,LEFTY1 /// LEFTY2
221861_at,-0.32592786531417106,0.7218572565001112 (0.5381771095529309 - 0.9682275398051248),-2.1754785224018462,0.029594275876297912,ARRB1
202397_at,0.44160181013833105,1.5551963537045836 (1.0446932596302205 - 2.315163495390151),2.1753466070129415,0.029604152388768474,NUTF2 /// NUTF2P4
214919_s_at,-0.4645515162988619,0.628416876726679 (0.41347732919331465 - 0.9550892952834213),-2.175112039529802,0.029621721471117857,ANKHD1 /// ANKHD1-EIF4EBP3 /// EIF4EBP3
200989_at,0.41017566049407683,1.5070824967184753 (1.0413956237875288 - 2.1810132480243603),2.175052182120284,0.02962620622123761,HIF1A
203241_at,-0.6303247677437146,0.53241886045364 (0.3016490107892386 - 0.939734037996936),-2.1743874232213507,0.029676051811027466,UVRAG
200646_s_at,0.48281610090177446,1.6206318448715913 (1.0486731450104614 - 2.504543564511416),2.1739559456106474,0.0297084438616537,NUCB1
200830_at,0.6243372561502737,1.8670081991178182 (1.0633308849432352 - 3.278113769599799),2.17376319149554,0.029722924193480292,PSMD2
206435_at,0.3151090441200782,1.3704087378247514 (1.0312712504237904 - 1.8210728825560443),2.1722333076114655,0.029838069565294573,B4GALNT1
207979_s_at,-0.2378865008976351,0.788292156468715 (0.635988154923765 - 0.9770693355516721),-2.1717429550279905,0.0298750565894918,CD8B /// LOC100996919
200983_x_at,-0.4644737786163315,0.6284657302971959 (0.4132450179224849 - 0.9557747995211758),-2.1714294871391955,0.029898721946082216,CD59
208871_at,-0.23174409172492075,0.7931490707481872 (0.6434083523870586 - 0.977739014569507),-2.170848443412005,0.029942630647582655,ATN1
201429_s_at,-1.3170043198576697,0.2679367537324771 (0.08158429529877131 - 0.87995004109301),-2.170759619327409,0.029949347847665883,RPL37A
213187_x_at,0.6077927788896067,1.8363736395792931 (1.0607847347887482 - 3.179031554232608),2.1707125722637,0.029952906242326344,FTL
212340_at,0.5684590628133463,1.765544361264261 (1.0567110410473886 - 2.949857407094356),2.1705905526360416,0.02996213686456552,YIPF6
203982_s_at,0.27679742185556117,1.3188991638253926 (1.0269764728032442 - 1.6938021954789078),2.1685044680497247,0.030120325039339816,ABCD4
218604_at,0.5460644022460023,1.7264450367082058 (1.0534473295421312 - 2.829389169432787),2.1665470928844393,0.03026940530946212,LEMD3
207267_s_at,0.2970851509166251,1.3459299017336293 (1.0285675268360173 - 1.7612137784994506),2.1652550234374788,0.030368160665597332,RIPPLY3
221520_s_at,0.17757973677788877,1.1943232855963852 (1.0169579822461516 - 1.402622463680596),2.1649749142838286,0.030389606418092383,CDCA8
204977_at,-0.6793958347108467,0.5069231652474728 (0.27402944844751914 - 0.9377499276824277),-2.164753210657672,0.03040658974211962,DDX10
210663_s_at,0.17849209967558538,1.1954134390821942 (1.0169670478331168 - 1.4051716753096),2.163937321175639,0.03046916014955149,KYNU
202059_s_at,0.47806460819929336,1.6129496897923008 (1.0460126351014698 - 2.4871656560331203),2.1635522879192144,0.030498726668111025,KPNA1
217835_x_at,0.5086458906437242,1.6630377346180745 (1.0488990885136997 - 2.6367593766170905),2.1629796547304707,0.030542744473445287,C20orf24 /// TGIF2-C20orf24
213671_s_at,0.6033205701661895,1.8281793303571279 (1.058087443568122 - 3.158755624841564),2.162330028324156,0.030592746731642792,MARS /// MIR6758
210229_s_at,-0.37809717548371047,0.6851639162957515 (0.4863163434798414 - 0.9653173258266016),-2.1617837995597573,0.03063484478553941,CSF2
214667_s_at,0.2586753135439067,1.29521319836587 (1.0243421908739108 - 1.6377117375102281),2.1608737647678065,0.030705091992821343,TP53I11
212271_at,0.5908912747709117,1.8055969814902226 (1.056409677802511 - 3.086094843761999),2.1606208011422487,0.03072464325708636,MAPK1
221272_s_at,-0.1776411219910121,0.837242837622136 (0.712585631731746 - 0.9837071334795728),-2.159676307154,0.030797736594382785,C1orf21
207769_s_at,-0.7243346837267651,0.48464690518849657 (0.25112419928252105 - 0.9353245261900813),-2.1592825527924,0.03082825287200984,PQBP1
201942_s_at,0.3178398973270166,1.3741562375281149 (1.0296782569792524 - 1.8338790319581093),2.158588871947088,0.030882076846658422,CPD
209598_at,-0.1993232157150361,0.8192850447320649 (0.6836517754536928 - 0.9818273112450756),-2.158575742207927,0.03088309638475829,PNMA2
208458_at,-0.22638901240468084,0.7974078397804616 (0.6491544101930613 - 0.9795192837929501),-2.157139898469726,0.030994765670950802,SCNN1D
212597_s_at,-0.6761206393727313,0.5085861594639619 (0.27510903247659063 - 0.9402086120902343),-2.1566199699284265,0.031035287245806866,HMGXB4
218182_s_at,0.21841529056028536,1.2441036248423825 (1.0200460666936406 - 1.5173764008158448),2.1558719393633785,0.03109366613064587,CLDN1
203885_at,0.4310946703820697,1.5389412352154375 (1.039699871768992 - 2.2779074901844667),2.154540139633141,0.03119783766065483,RAB21
205953_at,-0.8466347383927885,0.42885571796074806 (0.19852677997414134 - 0.9264101641682014),-2.1544807250565863,0.031202491956539038,LRIG2
213042_s_at,0.20108307084375152,1.222726340513354 (1.0183050308518518 - 1.4681845404755614),2.154301448399233,0.031216539371066106,ATP2A3
202633_at,0.5433026472930205,1.7216835965688768 (1.0501543148939074 - 2.8226274602259793),2.1539803292791397,0.031241714569567612,TOPBP1
207511_s_at,-0.27771000168319226,0.7575164681649387 (0.5883463103168154 - 0.9753289677844384),-2.153692054381342,0.03126432967399328,CNPPD1
222082_at,-0.3086665971313905,0.7344255888104427 (0.5545070232377863 - 0.9727215759145861),-2.1528668588067656,0.03132914376021988,ZBTB7A
217696_at,-0.27007536211324823,0.7633219666126823 (0.596889651916325 - 0.9761610422342067),-2.152238352990736,0.03137858637147454,FUT7
221050_s_at,0.5950363942153086,1.8130969299994582 (1.0544414051339401 - 3.1175942651416357),2.151652383058311,0.03142474309986314,GTPBP2
209075_s_at,-0.647942365167963,0.5231210622282291 (0.28991542758586886 - 0.9439154308741909),-2.1516312895118763,0.031426405719560055,ISCU
210807_s_at,-0.3461251336674789,0.707423959013241 (0.51611190516643 - 0.9696514511219976),-2.151534222778864,0.031434057613428275,SLC16A7
218903_s_at,0.5405480224518368,1.716947530202896 (1.0492773152097117 - 2.8094658854610297),2.151411256206156,0.03144375351935577,NABP2
220536_at,-0.3458409755990708,0.7076250078024447 (0.5163616413056652 - 0.9697334418592032),-2.1511296516027323,0.031465967688787275,VRTN
203223_at,-0.2842482692104311,0.7525797791231214 (0.5807498231721372 - 0.9752501014143732),-2.1494769941915925,0.03159660785135772,RABEP1
221331_x_at,-0.20721868698854815,0.8128418726081931 (0.6728914360514715 - 0.9818997158624175),-2.149434236317846,0.03159999396310631,CTLA4
216095_x_at,-0.6209620242923469,0.5374271708292663 (0.30505570640237667 - 0.9468040029534066),-2.1491535814050824,0.03162222751183339,MTMR1
219306_at,0.3282590102214722,1.388548573990818 (1.0292598969098385 - 1.8732558687272258),2.148747440253562,0.031654425864320684,KIF15
212902_at,0.43204578900657953,1.5404056471906333 (1.0386772912877589 - 2.2844916104355373),2.148690900286393,0.03165891050951547,SEC24A
208788_at,-0.2979309395125075,0.7423526052103523 (0.5655232594937011 - 0.9744734300689453),-2.1462405166574534,0.03185379459353854,ELOVL5
201135_at,-0.6333154988644304,0.530828917529417 (0.2975437651354172 - 0.9470181287690906),-2.1442766702021077,0.03201072498117311,ECHS1
218268_at,0.5449386067160006,1.7245025062543031 (1.047911101091608 - 2.8379400609264036),2.1440967621441693,0.032025134460065795,TBC1D15
211065_x_at,0.6593356407032297,1.9335073640156253 (1.0580629268406008 - 3.5332971526237555),2.1434450881706004,0.03207737590883507,PFKL
219656_at,0.4438342612429413,1.5586721318310968 (1.038723508663273 - 2.3388888325761994),2.143444531595856,0.032077420557852204,PCDH12
204818_at,0.11620208020684064,1.1232228303024812 (1.0099493937803838 - 1.249200736474783),2.1425015628325643,0.03215314304687214,HSD17B2
209136_s_at,0.48633691362044146,1.6263478426574614 (1.042174437627263 - 2.5379698540088103),2.1418961042184415,0.03220184343460559,USP10
208036_at,0.3111666784091876,1.3650167210415554 (1.0266959263832065 - 1.8148222865623678),2.141259807308308,0.03225309242569631,OPN1SW
201788_at,-0.6921674120058411,0.5004901243420533 (0.2655723894830318 - 0.9432093639385224),-2.1407958355647274,0.03229050595055664,DDX42
200601_at,0.448451991813925,1.5658863035157207 (1.0385699795225054 - 2.360938563490409),2.1406094617195146,0.032305545138359856,ACTN4
218671_s_at,-0.5886643091249594,0.5550681893301146 (0.3237326074301865 - 0.9517135059453484),-2.139871010952532,0.03236519244695666,ATPIF1
209875_s_at,0.2026666951622,1.2246642137075627 (1.0170837378587092 - 1.4746105758150583),2.1387245950913885,0.03245797949023835,SPP1
211997_x_at,-0.6723538267210131,0.5105055209119475 (0.2756042521840269 - 0.9456163495894104),-2.137757021708398,0.03253646885849702,H3F3A /// H3F3B /// MIR4738
219990_at,0.21980367981075702,1.2458321245791553 (1.0183990774049718 - 1.524056450039587),2.1372397267268903,0.03257849838204287,E2F8
59697_at,0.528526600889568,1.6964309464712477 (1.0446517385077292 - 2.754868297310588),2.1365535370125093,0.032634322123371744,RAB15
205962_at,-0.23009959495069024,0.7944544749087908 (0.6431990213152168 - 0.9812793424529901),-2.135339687966629,0.03273327329571598,PAK2
205759_s_at,0.3944134600663924,1.483513795601883 (1.032893280486658 - 2.1307265942365023),2.135166583866815,0.03274740539593547,SULT2B1
201636_at,0.5481374221823746,1.7300277038755683 (1.0459603813484963 - 2.8614810938807014),2.134987038656379,0.03276206886351785,FXR1
201871_s_at,-0.647869524630373,0.5231591680354334 (0.2885999340414428 - 0.9483561249193643),-2.1346776911465475,0.0327873464810256,UBXN1
214336_s_at,0.3205637194167213,1.377904296848683 (1.0264406979180458 - 1.849712560233709),2.133666378521337,0.032870100125615954,COPA
217377_x_at,0.4837351594217815,1.622121985034532 (1.0401100928601952 - 2.529808865806334),2.133404944697178,0.03289152178726762,NTRK3
208302_at,-0.24933815769177387,0.7793163969880521 (0.6197346331825994 - 0.9799904896318639),-2.1328629272633752,0.03293597230738221,HMHB1
208961_s_at,0.4211804003201151,1.523759140252106 (1.0346895917506782 - 2.2439985247878234),2.132635883217779,0.03295460732865203,KLF6
220391_at,-0.3870819358893656,0.6790354552732871 (0.47576203373637743 - 0.969159194770242),-2.132550478417903,0.032961619406820825,ZBTB3
201828_x_at,0.5258721576768923,1.6919338381595088 (1.0434560968545425 - 2.7434217130346767),2.1324610934359605,0.032968959641875274,FAM127A
208496_x_at,0.16884815270120776,1.1839403471302228 (1.013737682855788 - 1.3827193851708057),2.1322668774943394,0.03298491334879271,HIST1H3G
218501_at,-0.4795226980397775,0.6190788088279564 (0.39837626975558427 - 0.9620517099951309),-2.131967503142033,0.033009518150337626,ARHGEF3
218990_s_at,0.20361139683463833,1.2258217026932334 (1.01648478002599 - 1.478269892792018),2.131094947727318,0.03308132086197579,SPRR3
202876_s_at,-0.48311739240427864,0.6168574047490918 (0.39546917313179314 - 0.962181337120241),-2.1299305849185384,0.03317734463482522,PBX2
202779_s_at,0.2784076105368672,1.3210245510087524 (1.0223896679996467 - 1.7068891822647794),2.1293156613122863,0.03322815291934658,UBE2S
201250_s_at,0.38717045436214853,1.4728075163441343 (1.0311585972555675 - 2.103616248725473),2.1286589008740653,0.033282491506932875,SLC2A1
202894_at,0.6490068140350924,1.9136392851969373 (1.0527732741451776 - 3.4784463129751266),2.128639318326316,0.03328411288083921,EPHB4
200012_x_at,-0.7037160555472256,0.4947433896657795 (0.25879108637663023 - 0.945824777217246),-2.1284252966051214,0.03330183761851977,RPL21 /// RPL21P28 /// SNORA27 /// SNORD102
203057_s_at,-0.6811715794707606,0.5060237978529037 (0.27008739636569556 - 0.9480638024544236),-2.126458648221885,0.03346508889497011,PRDM2
215943_at,0.16230255552142636,1.1762160581538965 (1.012784068364317 - 1.366020910748989),2.12639169690121,0.033470658546215705,KIAA1661
201007_at,-0.7596538459817115,0.46782833964457515 (0.23224797584559476 - 0.9423692696469688),-2.126093346577667,0.0334954878214058,HADHB
217741_s_at,0.6679651635855287,1.9502648104482851 (1.0535743444548324 - 3.610122864980172),2.1260755484337053,0.03349696951431027,ZFAND5
204962_s_at,0.2361172412813456,1.2663227667678616 (1.0185169985350524 - 1.574419820131676),2.125095971831403,0.03357860563471272,CENPA /// SLC35F6
209712_at,-0.41549144142997535,0.6600158418610373 (0.449883426035794 - 0.9682973105856864),-2.1247081998134485,0.033610968829590825,SLC35D1
216489_at,0.25720499288821397,1.293310218984561 (1.0200653998116351 - 1.639749101223083),2.1240256145465723,0.033668001757850285,LOC101927086
218413_s_at,-0.21909790010978658,0.8032430767187907 (0.6561799579649306 - 0.9832659965685079),-2.1235244103505386,0.03370993220089033,ZNF639
213072_at,0.5772522789942641,1.7811376315347314 (1.0453528380381234 - 3.0348138418250077),2.1230968921233573,0.033745733405365394,CYHR1
201714_at,0.4133188442719385,1.5118269864695304 (1.0321834399117589 - 2.2143552673281977),2.122641408672428,0.03378391224199635,TUBG1
221677_s_at,0.3845335338159515,1.468928955918946 (1.0298844971811656 - 2.0951400700204514),2.122499948492438,0.03379577701515849,DONSON
217940_s_at,-0.4728014321309538,0.6232538170736031 (0.40274483171283604 - 0.9644948610384265),-2.122231498276191,0.033818302695533965,CARKD
213793_s_at,0.33082798930755614,1.392120312133354 (1.025569240611756 - 1.8896812489210804),2.1219012191106166,0.03384603406103247,HOMER1
209772_s_at,0.16525338540748374,1.1796919975815319 (1.0126739581278028 - 1.3742559468308864),2.121660274898809,0.033866276823224774,CD24
214359_s_at,0.49505996134775304,1.6405966084915968 (1.0383611478986146 - 2.592120513408244),2.121261687221414,0.033899786619293194,HSP90AB1
206277_at,0.19768269579806547,1.2185756732893525 (1.015137753846752 - 1.4627834162463502),2.1211782121899834,0.0339068080652474,P2RY2
211446_at,0.24951434528475747,1.2834019750905652 (1.0191101998350598 - 1.616234073540767),2.1208677625025434,0.03393293224351689,RGSL1
200018_at,-0.8483599673871401,0.42811648150117176 (0.19546585284245663 - 0.9376764231073539),-2.1208349413379617,0.03393569513283888,LOC100508408 /// RPS13 /// SNORD14B
218314_s_at,-0.8331600147324906,0.43467353898840366 (0.2010779581088089 - 0.9396409595250712),-2.118249003690335,0.034153985029668266,C11orf57
205343_at,0.17544287653430538,1.191773908450817 (1.0131475359389293 - 1.4018936023447535),2.1176226190757728,0.03420704099130614,SULT1C2
213449_at,0.37447580150264187,1.4542289101742918 (1.0282580708862243 - 2.0566643560249838),2.1175380966404145,0.034214205592280104,POP1
206631_at,0.21761773905345197,1.2431117836965075 (1.0163222320155887 - 1.52050880919961),2.117503275900105,0.03421715756868644,PTGER2
202622_s_at,0.4366016326178012,1.5474395048287124 (1.032972145496334 - 2.318135132244017),2.117281510837618,0.03423596311654499,ATXN2
202575_at,0.19873823795510936,1.2198626103727412 (1.0148251307497889 - 1.4663263089336025),2.1167031490999193,0.03428504941539295,CRABP2
203736_s_at,0.3635624350785808,1.438444663507297 (1.0271772199823055 - 2.0143778597506907),2.116031475700925,0.034342130661384355,PPFIBP1
212167_s_at,0.5701235251576735,1.768485490391148 (1.0428380488957998 - 2.999066761167364),2.1156169836332386,0.03437739620635583,SMARCB1
211343_s_at,0.2561796049370621,1.2919847539429896 (1.0189271511387106 - 1.638217808364093),2.1147461860821077,0.034451585637736516,COL13A1
212828_at,0.49671556947590745,1.6433150432820611 (1.036950961199851 - 2.604254620056868),2.114420562019097,0.034479362983135864,SYNJ2
218673_s_at,0.6473859148252424,1.910539981299813 (1.0481623911055589 - 3.482440365271117),2.1135314376219334,0.03455530716738915,ATG7
219736_at,0.20310002584083664,1.2251950132799543 (1.0148631249617657 - 1.4791184975044005),2.1134940765462376,0.03455850147376051,TRIM36
211389_x_at,0.2966256798940039,1.3453116279956139 (1.0215201878683624 - 1.7717352999130702),2.111530396224788,0.03472674810329003,KIR3DS1
203213_at,0.24379685948823412,1.276085079582042 (1.0176101977700907 - 1.6002130618386454),2.111130261749337,0.0347611169821501,CDK1
201682_at,-0.5294297141908698,0.5889407384727355 (0.36010415641769816 - 0.9631968619392595),-2.1093619463919646,0.03491335152615628,PMPCB
219384_s_at,0.6677950237117862,1.9499330208657901 (1.0483471070296302 - 3.6268891861932913),2.1090811777424565,0.034937575235502664,ADAT1
211612_s_at,0.47486653604977846,1.6077995998798147 (1.0341257372912642 - 2.499714938093272),2.108995855665457,0.03494493935987804,IL13RA1
210384_at,0.23164038268570483,1.2606662898755794 (1.0164458538322487 - 1.5635653275938775),2.1084400572152213,0.03499294260958138,PRMT2
207336_at,-0.260405273451089,0.770739162379156 (0.604976254475605 - 0.9819209465334097),-2.1076283342367645,0.03506315071591078,SOX5
208726_s_at,0.5939113355594755,1.8110582366443415 (1.0423039042649431 - 3.1468096042779345),2.1069532022358923,0.035121636267967986,EIF2S2
213846_at,-0.5677626586118827,0.5667921286501102 (0.33410308087461277 - 0.9615395232475809),-2.1053996706861797,0.03525653244715992,COX7C
219958_at,0.41186212558174884,1.5096262831340106 (1.0287602710288968 - 2.215260035702714),2.104872988884939,0.03530236551230313,TMEM74B
210393_at,0.2051403993918198,1.2276974208347886 (1.0142005083299188 - 1.486137055488526),2.1046287198919953,0.035323639617709436,LGR5
206952_at,0.17605864058821358,1.1925079859701064 (1.0121703604712688 - 1.404976229436671),2.10456773236032,0.03532895290779763,G6PC
201834_at,-0.46876838752885797,0.6257725030888441 (0.4043499931768955 - 0.9684462278468833),-2.103861664213168,0.03539051588859819,PRKAB1
218855_at,0.7101681416742619,2.0343332860961416 (1.049690838436649 - 3.9426007805139993),2.1036148001589257,0.03541206186692786,TPRA1
216412_x_at,-0.19359139828623523,0.8239945210662337 (0.6879688121662961 - 0.9869153350269194),-2.103045005178615,0.03546183557859102,CKAP2 /// IGLC1 /// IGLV1-40 /// IGLV1-40 /// IGLV1-50 /// IGLV1-50
221692_s_at,-0.5737132745309033,0.5634293815177508 (0.33004162636967904 - 0.9618564526218186),-2.1024841833404033,0.03551088373007308,MRPL34
208728_s_at,-0.7123828159874919,0.49047409443083645 (0.2524504240593242 - 0.952919125424871),-2.102279214116241,0.03552882429043708,CDC42
219250_s_at,-0.19213095527985793,0.825198797276153 (0.6898629804972274 - 0.9870844997874854),-2.1021993391851814,0.0355358176824826,FLRT3
207165_at,0.3091232478046363,1.3622302520456675 (1.0210287425129874 - 1.817452518546312),2.101436154392071,0.0356026970160889,HMMR
212775_at,0.31565569577819796,1.3711580788291762 (1.02134970250569 - 1.8407744894095601),2.100540907333713,0.03568128604284591,OBSL1
218564_at,0.3699927959708865,1.4477241851785791 (1.024964785149594 - 2.0448559274600666),2.0999131879636375,0.03573647843283013,RFWD3
218642_s_at,-0.4271637042597122,0.6523567499073297 (0.4378002817278167 - 0.9720627119519158),-2.099210460591016,0.03579835229313717,CHCHD7
213620_s_at,-0.3261413934747729,0.7217031361030217 (0.5322072995594955 - 0.9786701856439122),-2.098705373069198,0.03584288073998903,ICAM2
209517_s_at,0.3515665041144039,1.4212922658061367 (1.023491541328346 - 1.973706301684308),2.098567785000909,0.035855018668204064,ASH2L
204023_at,0.37009249752366885,1.4478685327235594 (1.0247107603099899 - 2.0457707377025147),2.0983670994020924,0.03587272930394663,RFC4
212578_x_at,-0.6748251607292727,0.5092454489274107 (0.27107873311063546 - 0.9566627535751367),-2.097683354457872,0.03593312626238648,RPS17
207946_at,0.26350540501367703,1.3014843294632343 (1.017444377229442 - 1.6648197166815586),2.097632488329832,0.03593762286218684,MAML3
215222_x_at,-0.39357491602541583,0.674640774278252 (0.46703738572103565 - 0.9745262118922049),-2.09748062949901,0.03595105013920646,MACF1
219751_at,0.4171785565422252,1.5176734792716444 (1.027721119421833 - 2.2412041030939296),2.0974400766157566,0.035954636527188874,SETD6
204568_at,-0.5855957398058701,0.5567740705146633 (0.3221164372318636 - 0.9623767363797306),-2.0973120134213814,0.035965964094736555,ATG14
204695_at,0.17161598737827324,1.187221837495066 (1.0113015807510677 - 1.3937441790394165),2.0973050537226214,0.03596657978780619,CDC25A
201633_s_at,0.6453040104417144,1.9065665573174186 (1.043061463892204 - 3.4849298563069677),2.0969665886240243,0.03599653311225392,CYB5B
217644_s_at,0.2701225872445853,1.3101250455090019 (1.0177331804689416 - 1.6865202666175085),2.096382628226833,0.036048262169342794,SOS2
219199_at,0.4258301534175183,1.530860741585754 (1.028011424660944 - 2.2796775929814426),2.0959408506488355,0.03608743832133939,AFF4
211980_at,0.4349538838996165,1.5448918129226301 (1.0285733687432879 - 2.3203893724678406),2.0957067673229948,0.0361082111762343,COL4A1
222155_s_at,0.31681310003562074,1.3727459817727654 (1.0206604916162538 - 1.8462863468823076),2.095207463217701,0.03615255412746957,SLC52A2
212408_at,-0.6667852210108449,0.5133562548106855 (0.2751214976974694 - 0.9578845948383241),-2.09516606445708,0.036156232814133216,TOR1AIP1
220612_at,0.3264095543762458,1.3859828880070644 (1.0212817079397296 - 1.880919388758666),2.0951320890266447,0.036159252103364514,AF090939
206257_at,-0.9199735756652571,0.3985295718241905 (0.1684994050776348 - 0.9425897945763954),-2.094576471345711,0.03620865859854028,CCDC9
214137_at,0.3781733624656168,1.459615963565315 (1.0245764299652866 - 2.0793751435087033),2.094429446796285,0.0362217419024074,PTPRJ
211504_x_at,0.4689427699483972,1.5983035251439248 (1.0305508739880762 - 2.4788433283275775),2.094365830193944,0.036227404214995554,ROCK2
64486_at,0.4851788125047988,1.6244654576129545 (1.0316242545846266 - 2.5579933888237125),2.0943616861059873,0.0362277730933326,CORO1B
221873_at,-0.8167928306104045,0.44184646097582375 (0.20572712871083018 - 0.9489671892095126),-2.094269845107832,0.03623594897194434,ZNF143
201886_at,-0.6355557066056643,0.5296410814756242 (0.29210376545495687 - 0.9603425507019887),-2.093238513377026,0.03632786833501962,DCAF11
218239_s_at,0.50838728738621,1.6626077232461003 (1.0327520603276363 - 2.676600267948756),2.092616914130748,0.036383365452425986,GTPBP4
212591_at,-0.4940114964493238,0.6101737682185517 (0.3841509988198821 - 0.9691814639706141),-2.092560688790927,0.036388388878790395,ARID4B /// RBM34
202069_s_at,0.46941790654664534,1.5990631180847426 (1.030073939943993 - 2.4823488455187284),2.0920161805132427,0.03643706830041155,IDH3A
216438_s_at,-0.6087517880081099,0.5440295096005918 (0.30753119814228264 - 0.9624002673684106),-2.0916465760979075,0.03647014280379041,TMSB4X
218997_at,-0.640772621753334,0.5268851837874631 (0.28900517748093973 - 0.960564095475616),-2.0912767347617787,0.0365032641121025,POLR1E
201287_s_at,0.3210275521348944,1.3785435621887019 (1.0200740406990896 - 1.8629847217262014),2.0893161356599794,0.03667927484282219,SDC1
214799_at,0.2183451280936526,1.2440163385254641 (1.0135571106427217 - 1.5268766153068034),2.088786031337078,0.03672698838662977,NFASC
202181_at,-0.5416441350372387,0.5817909227596054 (0.3499153741810694 - 0.9673215376650494),-2.0880441379623944,0.03679385337413779,KIAA0247
216218_s_at,-0.20535406350587757,0.8143589305829736 (0.6715731090917026 - 0.9875030117230138),-2.0878205873523368,0.03681402174766425,PLCL2
208952_s_at,0.49579394786381,1.6418012263130564 (1.0306852104269735 - 2.615261419736884),2.0872007296476944,0.03686999356316933,LARP4B
204224_s_at,0.32167095906047877,1.379430812064583 (1.0197575396242216 - 1.8659625365205375),2.08689452155538,0.03689767022917656,GCH1
214643_x_at,-0.2281291383009528,0.7960214563392686 (0.6424869373922291 - 0.9862459796060503),-2.086641845866188,0.03692052168289868,BIN1
207594_s_at,0.4553689962807463,1.5767550924678504 (1.0277157840767788 - 2.419109115714003),2.0851485153882905,0.037055821574101214,SYNJ1
200849_s_at,-0.5082119783171809,0.6015702383986312 (0.3730888515102925 - 0.969974713160258),-2.0850355877267037,0.03706607028229916,AHCYL1
213034_at,-0.40368016057419664,0.6678576943340392 (0.45695334754804556 - 0.9761038020063558),-2.0848787011489605,0.03708031247125846,SIK3
204360_s_at,0.6186949044660877,1.8565035456048042 (1.0376807496654339 - 3.3214506638524948),2.0845894807331753,0.037106580160181916,NAGLU
208756_at,-0.6737170635441335,0.5098100551374158 (0.2705861754479723 - 0.9605305662379976),-2.0845626412681,0.03710901858765227,EIF3I
201202_at,0.436921851932421,1.5479351041923735 (1.026406386691336 - 2.3344584736217326),2.0842989436585704,0.03713298338127504,PCNA
212639_x_at,0.8245455523051278,2.2808440054699335 (1.0499448811058765 - 4.954783313776198),2.08309250278115,0.037242792634285496,TUBA1B
210383_at,0.16555779552425975,1.1800511624242076 (1.0098306387842957 - 1.3789646426406086),2.0830491210684285,0.03724674634528053,SCN1A
214435_x_at,0.4887223026287352,1.6302319456315313 (1.0290701796610005 - 2.582580128240682),2.082042067839618,0.03733862736370018,RALA
212213_x_at,0.5790215088004873,1.784291662601593 (1.0345261511170945 - 3.07744442592559),2.0820162961918482,0.03734098123386946,OPA1
212084_at,0.4826131767878199,1.6203030129555152 (1.0286857598081514 - 2.552170892578848),2.0819713630866423,0.037345085530267844,TEX261
207631_at,0.2282418239758178,1.2563891137098706 (1.0134519648169356 - 1.5575613446403533),2.0818444055561502,0.03735668420744498,NBR2
219862_s_at,0.4254911988175625,1.530341937226031 (1.0252015999676307 - 2.284376502052538),2.0817359533870055,0.03736659468673768,NARF
218153_at,-0.5502190820209755,0.5768234248949264 (0.34360237076538575 - 0.9683439109175997),-2.08166640241587,0.03737295150915379,CARS2
212660_at,-0.516906805231104,0.5963623628968073 (0.36654371295984917 - 0.9702746365719841),-2.081476977439835,0.037390269248008264,JADE2
208230_s_at,0.2917405297166228,1.3387556052733771 (1.0170465316169466 - 1.76222671719991),2.0805042922231785,0.037479302354091186,NRG1
212600_s_at,-0.6761545001279989,0.5085689386440404 (0.26897016554278114 - 0.9616024321195106),-2.080436129722465,0.03748554825297238,UQCRC2
220211_at,-0.31967090807316784,0.7263880461852963 (0.537491768903132 - 0.981670090906982),-2.0803584123112038,0.037492670772727395,FLJ13224
209279_s_at,0.44475008785728626,1.5601002591111326 (1.0260244508691054 - 2.372178183879487),2.080125169246486,0.03751405357157992,NSDHL
217922_at,-0.4895525267883316,0.6129005894275124 (0.3863908945596601 - 0.9721945775888124),-2.0797629451355046,0.03754728141349519,MAN1A2
201648_at,-0.5869608329969308,0.5560145405545804 (0.3197692778326842 - 0.9667975967030882),-2.07959703450869,0.03756250922517635,JAK1
206417_at,0.22748803152791447,1.2554424139367244 (1.0131426981392635 - 1.5556896946560421),2.079309680522949,0.03758889593272204,CNGA1
219314_s_at,-0.3252177111743748,0.7223700684853822 (0.5316408951661629 - 0.9815244097813108),-2.079187214323341,0.03760014636628371,ZNF219
219918_s_at,0.170962947891776,1.1864467878525042 (1.0098083457046432 - 1.3939833101926526),2.078636779974134,0.03765074774563014,ASPM
208677_s_at,0.34360917140903985,1.4100274487639097 (1.019664380224508 - 1.9498351073417965),2.0777153861436073,0.03773558106692155,BSG
211800_s_at,-0.7865622269990801,0.4554076955751675 (0.21684389574411259 - 0.9564307470007044),-2.077630435000972,0.03774341075431804,USP4
210966_x_at,0.5851917773773612,1.7953352573142172 (1.0329007806787374 - 3.1205598315430314),2.0747322396004213,0.03801135766861446,LARP1
209653_at,0.3736143986461211,1.4529767726118943 (1.020767351620408 - 2.068190659113816),2.0740703753130187,0.03807277541647285,KPNA4
